id,title,abstract,publicationId,volume,issue,pages,year,month,location,citation,uploadedDate,enteredDate,enteredBy,pubMedId
AR00653,Digitalis-induced signaling by Na+/K+-ATPase in human breast cancer cells.,"Because beneficial effects of digitalis treatment in breast cancer patients have been suggested by epidemiological studies, we explored the mechanism of the growth inhibitory effects of these drugs on the estrogen receptor-negative human breast cancer cel",PB105,67,3,929-36,2005,3,AR-20070920-35758.pdf,"Kometiani P, Liu L, Askari A. Digitalis-induced signaling by Na+/K+-ATPase in human breast cancer cells. Mol Pharmacol. 2005 Mar;67(3):929-36.",20070920,20070920,kathy,15602003 
AR00216,Cu/Zn superoxide dismutase plays important role in immune response,"Activation of macrophages leads to the secretion of cytokines and enzymes that shape the inflammatory response and increase metabolic processes. This, in turn, results in increased production of reactive oxygen species. The role of Cu/Zn superoxide dismut",PB106,170,6,2993-3001,2003,3,2993.pdf,"Marikovsky M, Ziv V, Nevo N, Harris-Cerruti C, Mahler O.Cu/Zn superoxide dismutase plays important role in immune response. J Immunol. 2003 Mar 15;170(6):2993-3001.",,20070417,kathy,12626552
AR00816,Prostaglandin E2 augments IL-10 signaling and function.,"In inflamed joints of rheumatoid arthritis, PGE(2) is highly expressed, and IL-10 and IL-6 are also abundant. PGE(2) is a well-known activator of the cAMP signaling pathway, and there is functional cross-talk between cAMP signaling and the Jak-STAT signal",PB106,177,2,1092-100,2006,7,AR-20071104-45026.pdf,"Cheon H, Rho YH, Choi SJ, Lee YH, Song GG, Sohn J, Won NH, Ji JD. Prostaglandin E2 augments IL-10 signaling and function. J Immunol. 2006 Jul 15;177(2):1092-100.",20071104,20071104,kathy,16818766
AR01002,"Expression, localization, and functional activity of TL1A, a novel Th1-polarizing cytokine in inflammatory bowel disease.","TL1A is a novel TNF-like factor that acts as a costimulator of IFN-gamma secretion through binding to the death domain-containing receptor, DR3. The aim of this study was to test the hypothesis that TL1A may play an important role in inflammatory bowel di",PB106,171,9,4868-74,2003,11,AR-20071206-47852.pdf,"Bamias G, Martin C 3rd, Marini M, Hoang S, Mishina M, Ross WG, Sachedina MA, Friel CM, Mize J, Bickston SJ, Pizarro TT, Wei P, Cominelli F.Expression, localization, and functional activity of TL1A, a novel Th1-polarizing cytokine in inflammatory bowel dis",20071206,20071206,kathy,14568967
AR01096,Doxycycline modulates nitric oxide production in murine lung epithelial cells.,Many effective therapeutic agents exhibit effects that are different from their intended primary mode of action. Antibiotics such as doxycycline and erythromycin A are no exception. They also display anti-inflammatory activity. Using LA4 murine lung alveo,PB106,176,1,567-72,2006,1,AR-20071229-38393.pdf,"Hoyt JC, Ballering J, Numanami H, Hayden JM, Robbins RA. Doxycycline modulates nitric oxide production in murine lung epithelial cells. J Immunol. 2006 Jan 1;176(1):567-72.",20071229,20071229,kathy,16365451
AR01686,Cu/Zn superoxide dismutase plays important role in immune response.,"Activation of macrophages leads to the secretion of cytokines and enzymes that shape the inflammatory response and increase metabolic processes. This, in turn, results in increased production of reactive oxygen species. The role of Cu/Zn superoxide dismut",PB106,170,6,2993-3001,2003,3,AR-20080914-17915.pdf,"Marikovsky M, Ziv V, Nevo N, Harris-Cerruti C, Mahler O. Cu/Zn superoxide dismutase plays important role in immune response.  J Immunol. 2003 Mar 15;170(6):2993-3001.",20080914,20080914,kathy,12626552
AR01706,G-CSF therapy of ongoing experimental allergic encephalomyelitis via chemokine- and cytokine-based immune deviation.,"Converging evidence that G-CSF, the hemopoietic growth factor of the myeloid lineage, also exerts anti-inflammatory and pro-Th2 effects, prompted us to evaluate its direct therapeutic potential in autoimmune diseases. Here we report a novel activity of G-",PB106,168,4,2011-9,2002,2,AR-20080914-29988.pdf,"Zavala F, Abad S, Ezine S, Taupin V, Masson A, Bach JF. G-CSF therapy of ongoing experimental allergic encephalomyelitis via chemokine- and cytokine-based immune deviation. J Immunol. 2002 Feb 15;168(4):2011-9.",20080914,20080914,kathy,11823538
AR01769,PDE4 inhibition prevents preterm delivery induced by an intrauterine inflammation.,"The aim of this study was to explore the anti-inflammatory properties of phosphodiesterase-4 (PDE4) inhibitors in vivo and their potential ability to prevent inflammation-induced preterm delivery. Indeed, intrauterine inflammation is the major etiology of",PB106,178,2,1115-21,2007,1,AR-20081030-68277.pdf,"Schmitz T, Souil E, Herv&#233; R, Nicco C, Batteux F, Germain G, Cabrol D, Evain-Brion D, Leroy MJ, M&#233;hats C. PDE4 inhibition prevents preterm delivery induced by an intrauterine inflammation. J Immunol. 2007 Jan 15;178(2):1115-21.",20081030,20081030,kathy,17202375 
AR00225,Efficacy of oral adsorbent for treatment of peristomal fistula associated with Crohn's disease,"Perianal fistulae are frequently seen complications in Crohn's disease. Although surgical procedures such as Seton's method have been devised, many patients still suffer from fistulae that are resistant to conventional therapy. We administered oral adsorb",PB107,35,4,296-8,2000,,J_Gastroenterol_v35-4_Jun_2000_p296-8.pdf, J Gastroenterol. 2000;35(4):296-8.,,20070421,kathy,10777160
AR00459,Ecabet sodium eradicates Helicobacter pylori infection in gastric ulcer patients.,"Ecabet sodium (ecabet), a new agent that has protective effects on the gastric mucosa has anti-Helicobacter pylori effects, binding with urease to inhibit H. pylori activity, and causing the bacterial to become non-viable. Ecabet monotherapy eradicates H.",PB107,31,Suppl 9,59-62,1996,11,,"Shimoyama T, Fukuda Y, Fukuda S, Munakata A, Yoshida Y, Shimoyama T. Ecabet sodium eradicates Helicobacter pylori infection in gastric ulcer patients. J Gastroenterol. 1996 Nov;31 Suppl 9:59-62.",,20070802,kathy,8959522 
AR00518,Sucralfate prevents the delay of wound repair in intestinal epithelial cells by hydrogen peroxide through NF-kappaB pathway.,BACKGROUND: Recent studies have shown that sucralfate (SF) has therapeutic effects on colonic inflammation in ulcerative colitis. The aim of this study was to clarify the function of SF for wound repair in intestinal epithelial cells (IEC). METHODS: (1) A,PB107,41,5,450-61,2006,5,,"Shindo K, Iizuka M, Sasaki K, Konno S, Itou H, Horie Y, Watanabe S.  Sucralfate prevents the delay of wound repair in intestinal epithelial cells by hydrogen peroxide through NF-kappaB pathway. J Gastroenterol. 2006 May;41(5):450-61.",,20070820,kathy,16799887
AR00226,Breast cancer trial with erythropoietin terminated unexpectedly,Comment,PB108,4,8,459-60,2003,8,Lancet_Oncol_v4#8_Aug_2003_p459-60.pdf,Lancet Oncol. 2003 Aug;4(8):459-60.,20070421,20070421,kathy,
AR00227,"Erythropoietin to treat head and neck cancer patients with anaemia undergoing radiotherapy: randomised, double-blind, placebo-controlled trial.","BACKGROUND: Anaemia is associated with poor cancer control, particularly in patients undergoing radiotherapy. We investigated whether anaemia correction with epoetin beta could improve outcome of curative radiotherapy among patients with head and neck can",PB109,362,9392,1255-60,2003,10,Lancet_v362#9392_2003_p1255-60.pdf,Lancet. 2003 Oct 18;362(9392):1255-60.,20070421,20070421,kathy,14575968
AR00242,"Randomised, double-blind, placebo-controlled trial of ditiocarb sodium ('Imuthiol') in human immunodeficiency virus infection","83 patients with human immunodeficiency virus (HIV) infection (CDC groups II, III, or IV-A) were randomised in a crossover trial of sodium-diethyldithiocarbamate (ditiocarb sodium, 'Imuthiol') (10 mg/kg body weight given orally once a week) against placeb",PB109,2,8613,702-6,1988,9,,Lancet. 1988 Sep 24;2(8613):702-6.,,20070429,kathy,2901566
AR00247,Inhibition of HIV progression by dithiocarb.,"60 patients with HIV-1 infection in Walter Reed stages 2-4 were randomised to treatment with intravenous or oral dithiocarb (diethyldithiocarbamate, DTC) or placebo for 24 weeks in a paired double-blind design. 55 patients were evaluable at the end of the",PB109,335,8691,679-82,1990,3,,Lancet. 1990 Mar 24;335(8691):679-82.,,20070429,kathy,1969060
AR00269,Sodium diethyldithiocarbamate inducing long-lasting remission in case of juvenile systemic lupus erythematosus.,No abstract available. Will obtain from library.,PB109,2,8466,1246,1985,11,,Lancet. 1985 Nov 30;2(8466):1246.,,20070507,kathy,2866322
AR00337,Oxpentifylline in endotoxaemia,"Oxpentifylline (pentoxifylline), which is known to have pharmacological effects in animal models of respiratory distress syndrome, multiorgan failure, and shock, was tested in human beings after injection of endotoxin. Of ten healthy volunteers, nine met ",PB109,2,8678-8679,1474-7,1989,12,,"Zabel P, Wolter DT, Sch&#246;nharting MM, Schade UF.Oxpentifylline in endotoxaemia.Lancet. 1989 Dec 23-30;2(8678-8679):1474-7.",,20070628,kathy,2574766
AR00384,Randomised investigation of effects of pentoxifylline on left-ventricular performance in idiopathic dilated cardiomyopathy.,BACKGROUND: There is accumulating evidence that inflammatory cytokines have an important role in the pathogenesis of heart failure. Plasma concentrations of tumour necrosis factor alpha (TNF-alpha) are high in heart failure and have been correlated with t,PB109,11,351,1091-3,1998,4,,"Sliwa K, Skudicky D, Candy G, Wisenbaugh T, Sareli P.Randomised investigation of effects of pentoxifylline on left-ventricular performance in idiopathic dilated cardiomyopathy. Lancet. 1998 Apr 11;351(9109):1091-3.",,20070710,kathy,9660578
AR00539,Effect of gabapentin on nausea induced by chemotherapy in patients with breast cancer.,"In an anecdotal report, complete resolution of chemotherapy-induced nausea was seen in a patient with breast cancer, after she was placed on the anticonvulsant gabapentin. On this basis, we did an open-label study in which oral gabapentin 300 mg thrice da",PB109,361,9370,1703-5,2003,5,,"Guttuso T Jr, Roscoe J, Griggs J. Effect of gabapentin on nausea induced by chemotherapy in patients with breast cancer. Lancet. 2003 May 17;361(9370):1703-5",,20070830,kathy,12767738
AR00564,Gabapentin for hot flashes in 420 women with breast cancer: a randomised double-blind placebo-controlled trial.,"BACKGROUND: Most women receiving systemic therapy for breast cancer experience hot flashes. We undertook a randomised, double-blind, placebo-controlled, multi-institutional trial to assess the efficacy of gabapentin in controlling hot flashes in women wit",PB109,366,9488,818-24,2005,9,AR-20070830-33046.pdf,"Pandya KJ, Morrow GR, Roscoe JA, Zhao H, Hickok JT, Pajon E, Sweeney TJ, Banerjee TK, Flynn PJ. Gabapentin for hot flashes in 420 women with breast cancer: a randomised double-blind placebo-controlled trial. Lancet. 2005 Sep 3-9;366(9488):818-24.",20070830,20070830,kathy,16139656
AR00594,Prevention of pre-eclampsia by early antiplatelet therapy.,"102 patients at high risk of pre-eclampsia and/or fetal growth retardation were randomly allocated to treatment with 300 mg dipyridamole and 150 mg aspirin daily from 3 months' gestation onwards (group A) or to the control group (group B, no treatment). G",PB109,1,8433,840-2,1985,4,,"Beaufils M, Uzan S, Donsimoni R, Colau JC. Prevention of pre-eclampsia by early antiplatelet therapy. Lancet. 1985 Apr 13;1(8433):840-2.",,20070909,kathy,2858710
AR00665,Perioperative bromocriptine adjuvant treatment for operable breast cancer.,Fourteen women with estrogen positive metastatic breast underwent surgical removal of the ovaries. ovariectomy. Medroxyprogesterone acetate was given intramuscularly at a dose of 1 g/day for 30 days and then 150 mg/day. During the same time bromocriptine ,PB109,1,8586,609-10,1988,3,,"Fentiman IS, Brame K, Chaudary MA, Camplejohn RS, Wang DY, Millis RR. Perioperative bromocriptine adjuvant treatment for operable breast cancer. Lancet. 1988 Mar 19;1(8586):609-10.",,20071014,kathy,2894547
AR00705,Clinical experience of drug treatments for mastalgia,Results of randomised trials and open studies in 291 patients with severe persistent breast pain in whom breast cancer had been excluded showed that drug therapy produced a good or useful result in 77% of those with cyclical mastalgia and 44% of those wit,PB109,27,8451,373-7,1985,8,,"Pye JK, Mansel RE, Hughes LE. Clinical experience of drug treatments for mastalgia. Lancet. 1985 Aug 17;2(8451):373-7.",,20071015,kathy,2862523
AR01014,Digitalis and cancer.,Comment,PB109,1,8386,1134,1984,5,AR-20071208-40208.pdf,"Goldin AG, Safa AR.Digitalis and cancer.Lancet. 1984 May 19;1(8386):1134.",20071208,20071208,kathy,6144872
AR01015,The European Stroke Prevention Study (ESPS). Principal end-points.,"In a multicentre double-blind trial, 2500 patients with a clinical diagnosis of a recent cerebrovascular event of atherothrombotic origin (transient ischaemic attack, reversible ischaemic neurological deficit, or stroke) were randomised to receive either ",PB109,2,8572,1351-4,1987,12,AR-20071208-45352.pdf,The European Stroke Prevention Study (ESPS). Principal end-points. The ESPS Group.Lancet. 1987 Dec 12;2(8572):1351-4.,20071208,20071208,kathy,2890951
