id,subject,details,sourceId,ComArtId,ComSourceId,diseaseId,modalityId,ComPathID,ComCatID,ComUserID,level,ComPathReg,isClinical,isVivo,isVitro,enteredDate,enteredBy
366,Disulfiram inhibits cyclophosphamide toxicity,Disulfiram prevented cyclophosphamide-induced bladder damage when administered p.o. within 1 hr of cyclophosphamide treatment.Diethyldithiocarbamate was also effective when administered 2 to 4 hr after cyclophosphamide.,AR00280,AR00280,0,DS102,MO3,,CT2,Kathy,0,0,FALSE,TRUE,FALSE,20070509,kathy
355,Disulfiram and cyclophosphamide toxicity,Disulfiram and diethyldithiocarbamate protect against urotoxicity of cyclophosphamide given to mice and work best if either is give po simultaneously with chemo.,AR00281,AR00281,0,DS102,MO152,,CT2,Kathy,0,0,FALSE,TRUE,FALSE,20070509,kathy
356,Disulfiram and cyclophosphamide toxicity,Disulfiram and diethyldithiocarbamate protect against urotoxicity of cyclophosphamide given to mice and work best if either is give po simultaneously with chemo.,AR00281,AR00281,0,DS102,MO73,,CT2,Kathy,0,0,FALSE,TRUE,FALSE,20070509,kathy
365,Disulfiram and cyclophosphamide toxicity,Disulfiram and diethyldithiocarbamate protect against urotoxicity of cyclophosphamide given to mice and work best if either is give po simultaneously with chemo.,AR00281,AR00281,0,DS102,MO3,,CT2,Kathy,0,0,FALSE,TRUE,FALSE,20070509,kathy
357,Disulfiram inhibits tumor progression,Topical application of disulfiram inhibited tumor progression of papillomas to squamous cell carcinoma in mice.,AR00282,AR00282,0,DS102,MO152,,CT2,Kathy,-1,0,FALSE,TRUE,FALSE,20070509,kathy
358,Disulfiram inhibits carcinogenesis,Disulfiram inhibits transmammary carcinogenesis in mice.,AR00283,AR00283,0,DS102,MO152,,CT2,Kathy,1,0,FALSE,TRUE,FALSE,20070509,kathy
359,Disulfiram inhibits colon tumor development,Disulfiram inhibited development of azoxymenthane induced colon tumors in mice.,AR00284,AR00284,0,DS3,MO152,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20070509,kathy
360,Disulfiram inhibits bladder cancer,Disulfiram reduced the incidence of bladder cancer in rats: 100% of the control group developed tumors vs 10% in treated group.,AR00285,AR00285,0,DS41,MO152,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20070509,kathy
361,Bladder tumors inhibited by disulfiram,Incidence of BHBN induced bladder tumors in rats only 13% treated with disulfiram vs 100% in untreated group.,AR00286,AR00286,0,DS41,MO152,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20070509,kathy
363,Disulfiram causes more toxicity from cisplatin,Disulfiram does not protect against nephrotoxicity in this study and enhanced gastrointestinal and ototoxicities.,AR00288,AR00288,0,DS102,MO152,,CT2,Kathy,0,0,TRUE,FALSE,FALSE,20070509,kathy
364,Disulfiram causes more toxicity from cisplatin,Disulfiram does not protect against nephrotoxicity in this study and enhanced gastrointestinal and ototoxicities.,AR00288,AR00288,0,DS102,MO16,,CT2,Kathy,0,0,TRUE,FALSE,FALSE,20070509,kathy
369,Disulfiram timing important with cisplatin,Human beings given 2 g of oral disulfiram and high doses of cisplatin at the circadian stage associated with least cisplatin nephrotoxicity suffer little or no kidney damage.,AR00289,AR00289,0,DS102,MO152,,CT2,Kathy,0,0,TRUE,TRUE,FALSE,20070509,kathy
370,Disulfiram timing important with cisplatin,Human beings given 2 g of oral disulfiram and high doses of cisplatin at the circadian stage associated with least cisplatin nephrotoxicity suffer little or no kidney damage.,AR00289,AR00289,0,DS102,MO16,,CT2,Kathy,0,0,TRUE,TRUE,FALSE,20070509,kathy
380,Bupropion for obesity,Review of three randomized clinical trials showing efficacy of bupropion in promoting weight loss in obese patients.,AR00297,AR00297,0,DS117,MO151,,CT18,Kathy,1,0,TRUE,FALSE,FALSE,20070521,kathy
382,Bupropion and atopic dermatitis,"50-year-old person with severe atopic dermatitis and without psychiatric symptoms associated, who was casually treated with bupropion with very good results.",AR00299,AR00299,0,DS101,MO151,,CT15,Kathy,2,0,TRUE,FALSE,FALSE,20070521,kathy
384,Bupropion helps with sexual dysfunction,"20 breast cancer pts s/p chemo, on hormonal therapy with sexual dysfunction treated with bupropion 150mg/d x 8 wks.  Had improvement of ASEX scores at 4 wks and 8 wks.",AR00301,AR00301,0,DS118,MO151,,CT10,Kathy,1,0,TRUE,FALSE,FALSE,20070521,kathy
385,Bupropion helps neuropathic pain,"Randomized, double-blind, placebo-controlled, crossover study with bupropion. 41 nondepressed pts with neuropathic pain received 150 mg bupropion SR qd x 1wk, then bid x 5 wks vs placebo. 73% of treated pts improved and one became pain-free.",AR00302,AR00302,0,DS162,MO151,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20070521,kathy
387,Imuthiol and rh. arthritis,"Clinical trial with 11 pts with active RA treated with 250mg of ditiocarb orally every 7 days x 6mths. Significant improvement in articular index, pain, stiffness and ESR.
",AR00304,AR00304,0,DS74,MO73,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20070525,kathy
388,Trial with imuthiol and HIV,"Trial to assess safety and effectiveness of DTC given in different dose regimens in association with zidovudine therapy.125 pts.  results 1) support the use of DTC at an optimal tolerated dose of 10 mg/kg/wk, 2) showed that DTC could be used with concomit",AR00305,AR00305,0,DS104,MO73,,CT16,Kathy,1,0,TRUE,FALSE,FALSE,20070529,kathy
389,RCT with ditiocarb and BC,"64 pts with non met high risk BC S/p surgery and CAF +/- ditiocarb. At 6 years, OS was 81% in DDC group versus 55%. DFS was 76% in DDC group versus 55%.",AR00306,AR00306,0,DS85,MO73,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20070529,kathy
390,Disulfiram prevents cataracts,Instillation of DSF-liposomes into the eyes of rat pups given a subcutaneous injection of sodium selenite to induce cataracts prevented the formation of cataracts.,AR00307,AR00307,0,DS105,MO152,,CT17,Kathy,2,0,FALSE,TRUE,FALSE,20070610,kathy
392,Disulfiram active against MRSA,"Disulfiram impregnated discs caused an inhibition of growth of MRSA, mechanism unknown.",AR00309,AR00309,0,DS103,MO152,,CT16,Kathy,2,0,FALSE,FALSE,TRUE,20070610,kathy
394,Ditiocarb active against many bacteria,"Ditiocarb effective in vitro against MRSA, enterococci, Proteus mirabilis, Klebsiella pneumoniae, Klebsiella oxytoca, E.coli, Enterobacter cloacae, Enterobacter aerogenes, Salmonella species, Serratia marcescens and Citrobacter freundii.",AR00311,AR00311,0,DS103,MO73,,CT16,Kathy,1,0,FALSE,FALSE,TRUE,20070610,kathy
396,Gapapentin helps fibromyalgia sx,clinical trial with 150 fibromyalgia pts comparing gapapentin at 1200-2400md/d vs placebo x 12 wks.  Significant improvement of BPI pain score and sleep index.,AR00313,AR00313,0,DS120,MO75,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20070612,kathy
397,Bupropion helps cancer-related fatigue,"15 pts with various cancer sites and psychiatric diagnoses were treated with bupropion SR (modal dose 150 mg) for up to 2 years. 13 of 15 saw improvement. 13 pts had minor, expectable side effects, and 10 patients were able to continue with bupropion for ",AR00314,AR00314,0,DS121,MO151,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20070613,kathy
398,Buproprion and brain injury-related restlesness,"The occurrence of restlessness after a traumatic brain injury is common and can inhibit treatment. Case report of pt with significant leg restlessness severe enough to cause bruising and ulceration, resistant to almost every medication. Bupropion was the ",AR00315,AR00315,0,DS122,MO151,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20070613,kathy
399,Bupropion effects neuropathic pain,"22 pts with neuropathic pain treated with bupropion SR 150mg qd x 1 wk then bid x 7 wks.  68% pts showed improvement of pain scores. SE included insomnia, GI upset, tremors. All SE decreased with continued use.",AR00316,AR00316,0,DS162,MO151,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20070613,kathy
401,Bupropion dose for neuro pain,Article states bupropion good for neuropathic pain at dose of 100 mg per day; increase by 100 mg per week up to 200 mg twice daily.,AR00320,AR00320,0,DS162,MO151,,CT11,Kathy,1,0,FALSE,FALSE,FALSE,20070621,kathy
402,bupropion for weight loss,"50 overweight and obese (BMI: 28.0 to 52.6 kg/m(2)) women were studied in a randomized, double-blind, placebo-controlled comparison for 8 weeks. Bupropion or placebo was given at 100 mg/d with gradual dose increase to a maximum of 200 mg twice daily plus ",AR00321,AR00321,0,DS117,MO151,,CT18,Kathy,2,0,TRUE,FALSE,FALSE,20070621,kathy
403,bupropion enhances weight loss,"327 obese adults in a double-blind,andomized,placebo-controlled study given either bupropion SR 300 or 400 mg/d. Percentage losses of initial body weight for subjects completing 24 weeks were 5.0%, 7.2%, and 10.1% for placebo, bupropion SR 300, and 400 mg",AR00322,AR00322,0,DS117,MO151,,CT18,Kathy,1,0,TRUE,FALSE,FALSE,20070621,kathy
404,bupropion for adult ADHD,"Multisite, placebo-controlled, 8-week prospective trial with162 adult pts with ADHD treated with up to 450 mg/day of bupropion XL. 53% of treated pts responded vs 31% of placebo pts as early as week 2. Bupropion XL was safe and well tolerated, with no ser",AR00323,AR00323,0,DS123,MO151,,CT18,Kathy,2,0,TRUE,FALSE,FALSE,20070623,kathy
405,bupropion effective in adult ADD,"This was a double-blind, placebo-controlled, randomized, parallel, 6-week trial with 40 pts receiving bupropion SR, up to 200 mg b.i.d. vs placebo. Treated pts had 42% decrease in sx vs 24% reduction in placebo pts.  Analyses using a cutoff of 30% or bett",AR00324,AR00324,0,DS123,MO151,,CT18,Kathy,2,0,TRUE,FALSE,FALSE,20070623,kathy
406,bupropion for chronic fatigue syndrome,open study of 9 CFS patients who either could not tolerate or did not respond to fluoxetine showed significant response when administered 300 mg/day of bupropion for an 8-week period Also improvement in Hamilton Depression Rating Scale correlated signific,AR00325,AR00325,0,DS124,MO151,,CT18,Kathy,2,0,TRUE,FALSE,FALSE,20070623,kathy
407,Pentoxifylline and suramin against melanoma,"Mice with melanoma were intratumorally treated with 50 mg/kg of PTX, 10 mg/kg of suramin and their combinations. Simultaneous administration of the drugs inhibited tumor growth by 5- to 6-folds. Tumor growth was completely blocked in sequential regimen wi",AR00326,AR00326,0,DS96,MO157,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20070628,kathy
409,Pentoxifylline and suramin against melanoma,"Mice with melanoma were intratumorally treated with 50 mg/kg of PTX, 10 mg/kg of suramin and their combinations. Simultaneous administration of the drugs inhibited tumor growth by 5- to 6-folds. Tumor growth was completely blocked in sequential regimen wi",AR00326,AR00326,0,DS96,MO50,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20070628,kathy
422,PTX effects multi-infarct dementia,"A double-blind, placebo-controlled, parallel-group, multicentre study done with 289 pts with multi-infarct dementia. Subjects received either pentoxifylline 400 mg tid or placebo for 9 mnths. The results showed a significant difference in the total Gottfr",AR00339,AR00339,0,DS130,MO157,,CT5,Kathy,1,0,TRUE,FALSE,FALSE,20070701,kathy
429,PTX in cerebrovascular dementia,"Randomized, double-blind, placebo-controlled, parallel group trial with 64 pts with multi-infarct dementia treated with Pentoxifylline 400 mg tid vs placebo for 36 weeks. For the total group, the slowing of deterioration did not reach statistical signific",AR00342,AR00342,0,DS130,MO157,,CT5,Kathy,1,0,TRUE,FALSE,FALSE,20070701,kathy
430,Hi dose PTX heals leg ulcers,"Prospective, randomized, double-blind, parallel group placebo controlled, multicenter study: 131 pts with 1 or more venous ulcers receiving standardized compression bandaging and randomized to receive either pentoxifylline 400 mg, 800 mg or placebo tid x ",AR00343,AR00343,0,DS131,MO157,,CT5,Kathy,2,0,TRUE,FALSE,FALSE,20070701,kathy
431,PTX heals venous ulcers,"Double-blind, placebo-controlled trial with 85 pts randomized to receive PTX 400 mg tid or placebo. Healing occurred in 88% of limbs in the PTX and in 44% in the placebo grp. The average area reduction was 93% in the PTX and 56% in the placebo grp. The de",AR00344,AR00344,0,DS131,MO157,,CT5,Kathy,2,0,TRUE,FALSE,FALSE,20070702,kathy
432,PTX helps sickle cell dz,"Case report of a 21 yo woman with homozygous sickle cell  disease treated with pentoxifylline 400 mg tid. Pain crises decreased from 6 to 0/yr, Hgb level rose from 8.4 to 11.4 g/dL, Hct rose from 24.8 to 34.8%, LDH decreased from 375 to 322 IU/L and total",AR00345,AR00345,0,DS132,MO157,,CT14,Kathy,2,0,TRUE,FALSE,FALSE,20070702,kathy
433,PTX effects sickle cell pain,"60 pts with sickle cell disease were treated with pentoxifylline 400mg three times daily or placebo in a double-blind randomized study of six weeks duration. The treated grp had 14 pts with pain periods, 57 pain events and the mean duration of pain events",AR00346,AR00346,0,DS132,MO157,,CT14,Kathy,2,0,TRUE,FALSE,FALSE,20070702,kathy
434,PTX improves renal graft function,"17 renal transplant recipients with chronic allograft nephropathy were studied. All treated with ACE inhibitor or angiotensin receptor blocker for more than 1 yr and a triple immunosuppressive regimen. PTX 1,200 mg/day was given for at least 6 mnths. 5 ca",AR00347,AR00347,0,DS133,MO157,,CT7,Kathy,1,0,TRUE,FALSE,FALSE,20070702,kathy
435,PTX helps proteinuria in DM 2,40 type 2 nonhypertensive diabetic patients were randomly allocated to receive either pentoxifylline 400 mg tid or placebo daily for 16 weeks. A 6-month pretreatment stabilization phase aimed to reduce and stabilize fasting serum glucose levels was carrie,AR00348,AR00348,0,DS134,MO157,,CT7,Kathy,1,0,TRUE,FALSE,FALSE,20070702,kathy
440,PTX helps in XRT toxicity,"40 pts with lung or breast ca were randomized to receive PTX 400 mg or a placebo, 3 times daily, during the entire period of radiotherapy. Use of PTX resulted in a significant reduction in the higher degrees of early and late lung injury detected radiolog",AR00352,AR00352,0,DS137,MO157,,CT6,Kathy,2,0,TRUE,FALSE,FALSE,20070703,kathy
441,PTX reverses XRT damage,"43 pts with 50 symptomatic radiation induced fibrosis (RIF) areas involving the skin and underlying tissues were treated for head and neck or breast cancer 8.5 +/- 6.5 years previously. RIF developed in the first year after XRT and gradually worsened, wit",AR00353,AR00353,0,DS137,MO157,,CT6,Kathy,2,0,TRUE,FALSE,FALSE,20070703,kathy
442,PTX for oral ulcers,24 pts with recurrent oral ulcers were treated with PTX 400mg tid x 4 wks. There was a positive response in 63.6% of male patients and 61.5% of female patients. Recurrence of ulcers was noted in all pts once the drug was discontinued. This was attributed ,AR00354,AR00354,0,DS138,MO157,,CT20,Kathy,1,0,TRUE,FALSE,FALSE,20070703,kathy
443,PTX helps ED,"36 pts with arterial disease diagnosed using penile duplex ultrasonography were studied. Of these patients, 20 received PTX 400mg tid x 2 mo and 16 received placebo. 12 of 20 treated pts had an increase in peak systolic velocity at the end of the treatmen",AR00355,AR00355,0,DS139,MO157,,CT5,Kathy,1,0,TRUE,FALSE,FALSE,20070703,kathy
444,PTX effective in ED,"Double-blind randomized clinical trial. # pts not reported, 12 wks of treatment with placebo or 400 mg tid of PTX. PTX regularly increased the penile-brachial pressure index in impotent men in comparison with the placebo, frequently into the normal range ",AR00356,AR00356,0,DS139,MO157,,CT5,Kathy,1,0,TRUE,FALSE,FALSE,20070703,kathy
445,PTX in arthritis,"Case report of 64 yo man with seronegative RA, stage 2, class 3 with 23 swollen joints, 32 painful joints, ADL score 37/40, and ESR 135 mm/h. All these parameters were dramatically improved 3 wks after administration of PTX 300 mg/d and prednisolone 5 mg/",AR00357,AR00357,0,DS74,MO157,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20070703,kathy
446,PTX helps RA,19 pts with RA were treated with PTX (dose not given) x 3 mo. A significant diminution in number of tender and swollen joints as well as the ESR was noted.,AR00358,AR00358,0,DS74,MO157,,CT3,Kathy,1,0,TRUE,FALSE,FALSE,20070703,kathy
447,"PTX, Vit E and XRT for NSCLC","66 pts,stage IIIB NSCLC received XRT to primary tumor and regional LN. 33 pts also received PTX 400 mg tid and alpha-tocopherol 300 mg bid during XRT, followed by 400 mg of PTX and 300 mg of alpha-tocopherol qd x 3 mo after XRT. The other 33 pts received ",AR00359,AR00359,0,DS12,MO157,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20070704,kathy
448,"PTX, Vit E and XRT for NSCLC","66 pts,stage IIIB NSCLC received XRT to primary tumor and regional LN. 33 pts also received PTX 400 mg tid and alpha-tocopherol 300 mg bid during XRT, followed by 400 mg of PTX and 300 mg of alpha-tocopherol qd x 3 mo after XRT. The other 33 pts received ",AR00359,AR00359,0,DS12,MO98,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20070704,kathy
449,PTX enhances XRT,"47 pts with Stage I, II and III NSCLC were randomized to PTX 400mg tid + XRT vs RT alone. CR, PR, and stable dz in PTX+XRT grp were 11%, 48% and 41%, respectively, vs 15%, 65%, and 20% in the XRT alone group. The median time to relapse in the PTX+XRT grp ",AR00360,AR00360,0,DS12,MO157,,CT2,Kathy,1,0,TRUE,FALSE,FALSE,20070704,kathy
453,PTX helps osteoradionecrosis,"18 pts previously irradiated for head and neck ca had exteriorized mandible ORN and were given 800 mg of PTX and 1000 IU of vitamin E po qd x 6 - 24 mo. The last 8 pts, the worst cases were also given 1600 mg/day clodronate 5 days/wk.  The treatment was w",AR00364,AR00364,0,DS140,MO157,,CT21,Kathy,2,0,TRUE,FALSE,FALSE,20070705,kathy
456,PTX helps osteoradionecrosis,"18 pts previously irradiated for head and neck ca had exteriorized mandible ORN and were given 800 mg of PTX and 1000 IU of vitamin E po qd x 6 - 24 mo. The last 8 pts, the worst cases were also given 1600 mg/day clodronate 5 days/wk.  The treatment was w",AR00364,AR00364,0,DS140,MO98,,CT21,Kathy,2,0,TRUE,FALSE,FALSE,20070705,kathy
454,PTX + Vit E restores uterine viability,6 women irradiated 25 yrs previously for childhood ca including the pelvic area. Treatment consisted of at least 12 mo of PTX at 800 mg/day plus 1000 IU/day of tocopherol. This treatment was well tolerated. All 6 pts improved significantly in endometrial ,AR00365,AR00365,0,DS141,MO157,,CT22,Kathy,2,0,TRUE,FALSE,FALSE,20070705,kathy
